College name,College url,Course name,Course url,Course ID,Highest rank to receive an offer - ATAR,Median rank to receive an offer - ATAR,Lowest rank to receive an offer - ATAR,Highest rank to receive an offer - Selection Rank,Median rank to receive an offer - Selection Rank,Lowest rank to receive an offer - Selection Rank,Campus name,Campus latitude,Campus longitude,Intake year,Total students,Campus ID,Campus Code,Institution Code
TAFE Queensland,https://www.courseseeker.edu.au/institutions/tafe-queensland,Advanced Diploma of Electronics and Communications Engineering - on campus,https://www.courseseeker.edu.au/courses/advanced-diploma-of-electronics-and-communications-engineering-on-campus-QTAC597292,QTAC597292,,,,,,,Eagle Farm,-27.43225500,153.08635500,,,4450-TE,TE,4450
TAFE Queensland,https://www.courseseeker.edu.au/institutions/tafe-queensland,Advanced Diploma of Engineering - on campus,https://www.courseseeker.edu.au/courses/advanced-diploma-of-engineering-on-campus-QTAC596942,QTAC596942,,,,,,,Acacia Ridge,-27.58605000,153.03254600,,,4450-TC,TC,4450
Moore Theological College,https://www.courseseeker.edu.au/institutions/moore-theological-college,"Advanced Diploma of Bible, Mission and Ministry",https://www.courseseeker.edu.au/courses/advanced-diploma-of-bible-mission-and-ministry-UACADM0006,UACADM0006,,,,,,,Newtown Campus,-33.89152000,151.18785000,2022,28,4338-NE,NE,4338
Edith Cowan University,https://www.courseseeker.edu.au/institutions/edith-cowan-university,Advanced Diploma of Dance (Elite Performance),https://www.courseseeker.edu.au/courses/advanced-diploma-of-dance-elite-performance-TISCEDADD,TISCEDADD,,,,,,,WAAPA,-31.91823000,115.86846200,2021,,2235-EA,EA,2235
TAFE Queensland,https://www.courseseeker.edu.au/institutions/tafe-queensland,Advanced Diploma of Engineering Technology - Electrical - on campus,https://www.courseseeker.edu.au/courses/advanced-diploma-of-engineering-technology-electrical-on-campus-QTAC597952,QTAC597952,,,,,,,Eagle Farm,-27.43225500,153.08635500,,,4450-TE,TE,4450
Perth Bible College,https://www.courseseeker.edu.au/institutions/perth-bible-college,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-TISCPBADM,TISCPBADM,,,,,,,Perth,-31.87239700,115.76641300,2018,,4360-PB,PB,4360
Edith Cowan University,https://www.courseseeker.edu.au/institutions/edith-cowan-university,Advanced Diploma of Live Production and Management Services,https://www.courseseeker.edu.au/courses/advanced-diploma-of-live-production-and-management-services-TISCEDALP,TISCEDALP,,,,,,,WAAPA,-31.91823000,115.86846200,2021,,2235-EA,EA,2235
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Brisbane School of Theology,-27.48047100,152.97807900,,,4335-BS,BS,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Ridley College,-37.78360670,144.95548550,,,4335-RC,RC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Mary Andrews College,-33.87363000,151.20560700,,,4335-MA,MA,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Malyon Theological College,-27.41209000,152.98166400,,,4335-MC,MC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Sydney Missionary & Bible College,-33.89023700,151.10794400,,,4335-SM,SM,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Trinity College Queensland,-27.47812000,152.93330000,,,4335-TQ,TQ,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Morling College,-33.77947500,151.11488100,,,4335-ML,ML,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Christ College,-33.87505400,151.10600400,,,4335-CC,CC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Trinity Theological College,-31.93812300,115.84392900,,,4335-TT,TT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Bible College SA,-34.95378900,138.61336400,,,4335-BC,BC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Reformed Theological College,-38.17184000,144.29958500,,,4335-RT,RT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Queensland Theological College,-27.46040000,153.02533400,,,4335-QT,QT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Presbyterian Theological College,-37.79713900,145.11908600,,,4335-PT,PT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Chinese Theological College Australia,-33.87791700,151.10705300,,,4335-CH,CH,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Melbourne School of Theology,-37.85948300,145.21003600,,,4335-MS,MS,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-ministry-UACADVDIPM20,UACADVDIPM20,,,,,,,Youthworks College,-33.89136100,151.18750400,,,4335-YC,YC,4335
Edith Cowan University,https://www.courseseeker.edu.au/institutions/edith-cowan-university,Advanced Diploma of Music Industry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-music-industry-TISCEDAMI,TISCEDAMI,,,,,,,WAAPA,-31.91823000,115.86846200,2021,,2235-EA,EA,2235
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Philosophy,https://www.courseseeker.edu.au/courses/advanced-diploma-of-philosophy-VTAC8851210032,VTAC8851210032,,,,,,,Yarra Theological Union,-37.82613900,145.13320000,,,4331-546,546,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Philosophy,https://www.courseseeker.edu.au/courses/advanced-diploma-of-philosophy-VTAC8850110032,VTAC8850110032,,,,,,,Catholic Theological College,-37.80916200,144.98070200,,,4331-528,528,4331
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Art and Animation,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-art-and-animation-UAC10702NAT-AC,UAC10702NAT-AC,,,,,,,Canberra,-35.23992700,149.14965200,2021,13,7028-AEC,AEC,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Art and Animation,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-art-and-animation-UAC10702NAT-AS,UAC10702NAT-AS,,,,,,,Sydney,-33.88208100,151.19591200,2021,26,7028-AES,AES,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Design and Production,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-design-and-production-UAC10702NAT-DC,UAC10702NAT-DC,,,,,,,Canberra,-35.23992700,149.14965200,2021,6,7028-AEC,AEC,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Design and Production,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-design-and-production-UAC10702NAT-DO,UAC10702NAT-DO,,,,,,,Online,,,2021,6,7028-AEO,AEO,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Art and Animation,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-art-and-animation-UAC10702NAT-AO,UAC10702NAT-AO,,,,,,,Online,,,2021,10,7028-AEO,AEO,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Design and Production,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-design-and-production-UAC10702NAT-DS,UAC10702NAT-DS,,,,,,,Sydney,-33.88208100,151.19591200,2021,21,7028-AES,AES,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Programming,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-programming-UAC10702NAT-PC,UAC10702NAT-PC,,,,,,,Canberra,-35.23992700,149.14965200,2021,6,7028-AEC,AEC,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Programming,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-programming-UAC10702NAT-PO,UAC10702NAT-PO,,,,,,,Online,,,2021,5,7028-AEO,AEO,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Professional Game Development - Specialising in Game Programming,https://www.courseseeker.edu.au/courses/advanced-diploma-of-professional-game-development-specialising-in-game-programming-UAC10702NAT-PS,UAC10702NAT-PS,,,,,,,Sydney,-33.88208100,151.19591200,2021,15,7028-AES,AES,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Screen and Media - specialising in 3D Animation and Visual Effects,https://www.courseseeker.edu.au/courses/advanced-diploma-of-screen-and-media-specialising-in-3d-animation-and-visual-effects-UACCUA60620-VC,UACCUA60620-VC,,,,,,,Canberra,-35.23992700,149.14965200,2021,9,7028-AEC,AEC,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Screen and Media - specialising in 3D Animation and Visual Effects,https://www.courseseeker.edu.au/courses/advanced-diploma-of-screen-and-media-specialising-in-3d-animation-and-visual-effects-UACCUA60620-VO,UACCUA60620-VO,,,,,,,Online,,,2021,<5,7028-AEO,AEO,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Screen and Media - specialising in 3D Animation and Visual Effects,https://www.courseseeker.edu.au/courses/advanced-diploma-of-screen-and-media-specialising-in-3d-animation-and-visual-effects-UACCUA60620-VS,UACCUA60620-VS,,,,,,,Sydney,-33.88208100,151.19591200,2021,18,7028-AES,AES,7028
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Screen and Media - specialising in Filmmaking,https://www.courseseeker.edu.au/courses/advanced-diploma-of-screen-and-media-specialising-in-filmmaking-UACCUA60620-FS,UACCUA60620-FS,,,,,,,Sydney,-33.88208100,151.19591200,2021,0,7028-AES,AES,7028
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Malyon Theological College,-27.41209000,152.98166400,,,4335-MC,MC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Trinity College Queensland,-27.47812000,152.93330000,,,4335-TQ,TQ,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Sydney Missionary & Bible College,-33.89023700,151.10794400,,,4335-SM,SM,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Christ College,-33.87505400,151.10600400,,,4335-CC,CC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Trinity Theological College,-31.93812300,115.84392900,,,4335-TT,TT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Bible College SA,-34.95378900,138.61336400,,,4335-BC,BC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Morling College,-33.77947500,151.11488100,,,4335-ML,ML,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Presbyterian Theological College,-37.79713900,145.11908600,,,4335-PT,PT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Chinese Theological College Australia,-33.87791700,151.10705300,,,4335-CH,CH,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Reformed Theological College,-38.17184000,144.29958500,,,4335-RT,RT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Queensland Theological College,-27.46040000,153.02533400,,,4335-QT,QT,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Melbourne School of Theology,-37.85948300,145.21003600,,,4335-MS,MS,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Youthworks College,-33.89136100,151.18750400,,,4335-YC,YC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Brisbane School of Theology,-27.48047100,152.97807900,,,4335-BS,BS,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Ridley College,-37.78360670,144.95548550,,,4335-RC,RC,4335
Australian College of Theology,https://www.courseseeker.edu.au/institutions/australian-college-of-theology,Advanced Diploma of Theology,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-UACADVDIPTH20,UACADVDIPTH20,,,,,,,Mary Andrews College,-33.87363000,151.20560700,,,4335-MA,MA,4335
Academy of Interactive Entertainment,https://www.courseseeker.edu.au/institutions/academy-of-interactive-entertainment,Advanced Diploma of Screen and Media - specialising in Filmmaking,https://www.courseseeker.edu.au/courses/advanced-diploma-of-screen-and-media-specialising-in-filmmaking-UACCUA60620-FC,UACCUA60620-FC,,,,,,,Canberra,-35.23992700,149.14965200,2021,0,7028-AEC,AEC,7028
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8850110042,VTAC8850110042,,,,,,,Catholic Theological College,-37.80916200,144.98070200,,,4331-528,528,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8850310042,VTAC8850310042,,,,,,,Eva Burrows College Melbourne,-37.83016200,145.22420000,,,4331-534,534,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8850210042,VTAC8850210042,,,,,,,Australian Lutheran College,-34.90911600,138.59270000,,,4331-533,533,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8850710042,VTAC8850710042,,,,,,,Pilgrim Theological College,-37.79237100,144.96190000,,,4331-538,538,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8850810042,VTAC8850810042,,,,,,,St Athanasius College,-37.79464800,145.19830000,,,4331-539,539,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8850910042,VTAC8850910042,,,,,,,Stirling Theological College,-37.92810500,145.19540000,,,4331-540,540,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8850410042,VTAC8850410042,,,,,,,Eva Burrows Sydney,-33.93975500,151.11820000,,,4331-535,535,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8851010042,VTAC8851010042,,,,,,,Trinity College Theological School,-37.79582500,144.95850000,,,4331-544,544,4331
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8851110042,VTAC8851110042,,,,,,,Whitley College,-37.78701700,144.95740000,,,4331-545,545,4331
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Building Design,https://www.courseseeker.edu.au/courses/assocdeg-building-design-UAC160221,UAC160221,,,,,,,Online,,,2023,6,2200-OQ,OQ,2200
University of Divinity,https://www.courseseeker.edu.au/institutions/university-of-divinity,Advanced Diploma of Theology and Ministry,https://www.courseseeker.edu.au/courses/advanced-diploma-of-theology-and-ministry-VTAC8851210042,VTAC8851210042,,,,,,,Yarra Theological Union,-37.82613900,145.13320000,,,4331-546,546,4331
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Digital Media,https://www.courseseeker.edu.au/courses/assocdeg-digital-media-UAC160911,UAC160911,<5,<5,<5,<5,<5,<5,Online,,,2023,<5,2200-OQ,OQ,2200
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Building Surveying,https://www.courseseeker.edu.au/courses/assocdeg-building-surveying-UAC160241,UAC160241,,,,,,,Online,,,2023,7,2200-OQ,OQ,2200
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Engineering,https://www.courseseeker.edu.au/courses/assocdeg-engineering-UAC160301,UAC160301,83.50,74.90,59.70,81.10,74.97,60.70,Online,,,2023,36,2200-OQ,OQ,2200
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Information Technology,https://www.courseseeker.edu.au/courses/assocdeg-information-technology-UAC160160,UAC160160,,,,,,,Sydney,-33.87149400,151.20514400,,,2200-SQ,SQ,2200
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Information Technology,https://www.courseseeker.edu.au/courses/assocdeg-information-technology-UAC160161,UAC160161,<5,<5,<5,<5,<5,<5,Online,,,2023,<5,2200-OQ,OQ,2200
Southern Cross University,https://www.courseseeker.edu.au/institutions/southern-cross-university,AssocDeg Law (Paralegal Studies),https://www.courseseeker.edu.au/courses/assocdeg-law-paralegal-studies-UAC336361,UAC336361,73,62,62,73,62,62,Gold Coast,-28.16828100,153.51780300,2023,43,3038-NG,NG,3038
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Occupational Health and Safety,https://www.courseseeker.edu.au/courses/assocdeg-occupational-health-and-safety-UAC160591,UAC160591,,,,,,,Online,,,2023,5,2200-OQ,OQ,2200
CQUniversity,https://www.courseseeker.edu.au/institutions/cquniversity,AssocDeg Public Health (Specialisation),https://www.courseseeker.edu.au/courses/assocdeg-public-health-specialisation-UAC160601,UAC160601,,,,,,,Online,,,,,2200-OQ,OQ,2200
Southern Cross University,https://www.courseseeker.edu.au/institutions/southern-cross-university,AssocDeg of Engineering,https://www.courseseeker.edu.au/courses/assocdeg-of-engineering-UAC334302,UAC334302,,,,,,,Lismore,-28.81799400,153.29781600,2023,17,3038-NR,NR,3038
Southern Cross University,https://www.courseseeker.edu.au/institutions/southern-cross-university,AssocDeg of Engineering,https://www.courseseeker.edu.au/courses/assocdeg-of-engineering-UAC334362,UAC334362,84,66,64,84,66,64,Gold Coast,-28.16828100,153.51780300,2023,17,3038-NG,NG,3038
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Agribusiness,https://www.courseseeker.edu.au/courses/associate-degree-in-agribusiness-Z2AHOUTAS,Z2AHOUTAS,,,,,,,Hobart,-42.90402200,147.32550000,2022,18,3045-HO,HO,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Agribusiness,https://www.courseseeker.edu.au/courses/associate-degree-in-agribusiness-Z2ACRUTAS,Z2ACRUTAS,,,,,,,Cradle Coast,-41.05829800,145.88009000,2022,18,3045-CR,CR,3045
Curtin University,https://www.courseseeker.edu.au/institutions/curtin-university,Associate Degree in Agribusiness (Portfolio Entry),https://www.courseseeker.edu.au/courses/associate-degree-in-agribusiness-portfolio-entry-TISCCONAE,TISCCONAE,,,,,,,Northam (Muresk),-31.74967700,116.68294100,2021,11,2236-CO,CO,2236
SAE Creative Media Institute,https://www.courseseeker.edu.au/institutions/sae-creative-media-institute,Associate Degree in Animation,https://www.courseseeker.edu.au/courses/associate-degree-in-animation-VTAC9970110052,VTAC9970110052,,,,,,,SAE Melbourne,-37.82986700,144.94802000,,,4371-997,997,4371
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Business,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-business-Z2CCRUTAS,Z2CCRUTAS,,,,,,,Cradle Coast,-41.05829800,145.88009000,2022,13,3045-CR,CR,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Agribusiness,https://www.courseseeker.edu.au/courses/associate-degree-in-agribusiness-Z2AONUTAS,Z2AONUTAS,,,,,,,Online,,,2022,18,3045-ON,ON,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Agribusiness,https://www.courseseeker.edu.au/courses/associate-degree-in-agribusiness-Z2ALAUTAS,Z2ALAUTAS,,,,,,,Launceston,-41.40235800,147.12365000,2022,18,3045-LA,LA,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Business,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-business-Z2CHOUTAS,Z2CHOUTAS,,,,,,,Hobart,-42.90402200,147.32550000,2022,13,3045-HO,HO,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Business,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-business-Z2CLAUTAS,Z2CLAUTAS,,,,,,,Launceston,-41.40235800,147.12365000,2022,13,3045-LA,LA,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Design,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-design-Z2EHOUTAS,Z2EHOUTAS,,,,,,,Hobart,-42.90402200,147.32550000,2022,<5,3045-HO,HO,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Business,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-business-Z2CONUTAS,Z2CONUTAS,,,,,,,Online,,,2022,13,3045-ON,ON,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Health and Community Support,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-health-and-community-support-Z2HCRUTAS,Z2HCRUTAS,,,,,,,Cradle Coast,-41.05829800,145.88009000,2022,36,3045-CR,CR,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Health and Community Support,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-health-and-community-support-Z2HHOUTAS,Z2HHOUTAS,,,,,,,Hobart,-42.90402200,147.32550000,2022,36,3045-HO,HO,3045
University of Tasmania,https://www.courseseeker.edu.au/institutions/university-of-tasmania,Associate Degree in Applied Design,https://www.courseseeker.edu.au/courses/associate-degree-in-applied-design-Z2ELAUTAS,Z2ELAUTAS,,,,,,,Launceston,-41.40235800,147.12365000,2022,<5,3045-LA,LA,3045
